string,label
"""Nipple injury in primiparous women typically develops as a result of **incorrect breastfeeding technique** and is characterized by severe, persistent pain during lactation, breast engorgement, nipple bruises, cracks, blisters, and possible bleeding. Anticipatory **lactation counseling** is the most effective method of preventing nipple trauma and is recommended for all new mothers prior to discharge from the hospital. Treatment of nipple injury includes nursing on the unaffected side until the injured nipple is healed, application of warm water compresses on the affected side for symptomatic relief, and antibiotic ointment for infection prophylaxis.""
",0
"""This patient's presentation suggests **lactose intolerance** (LI), for which a **trial lactose\-free diet** is often the first diagnostic step. A diagnosis of LI is then confirmed using a validated symptom questionnaire and if symptoms subside within 5–7 days without consumption of lactose\-containing products. A **hydrogen breath test** can also be used in the diagnostic workup; this test is considered positive if breath hydrogen levels increase to > 20 ppm following the ingestion of a lactose\-loaded drink. Other conditions with a similar manifestation (celiac disease, inflammatory bowel disease, gastroenteritis, other food intolerances) should be considered in patients with severe gastrointestinal symptoms or in those who show no improvement despite a lactose\-free diet. Treatment of LI consists of lactase enzyme supplements as needed and avoidance of products that contain lactose.""
",0
"""**Chondrosarcoma** is a **malignant** tumor that arises from chondrocytes. It is most common in men ≥ 50 years of age and is usually a slow-growing tumor. Common sites of involvement include the pelvis, ribs, proximal femur, and proximal humerus. Manifestations include insidious, dull, deep pain that worsens at night and localized swelling with tenderness to palpation, as seen in this patient. X-ray findings typically show a **moth-eaten** (lytic) **appearance** with **popcorn-like** (spiculated) **calcifications**. The diagnosis is confirmed by biopsy, which typically shows irregularly shaped lobules of cartilage, fibrous bands, and calcium deposits. Surgery, which may be curative depending on the grade, extension, and location of the tumor, is the treatment of choice.""
",0
"""**_Blastomyces dermatitidis_** is a dimorphic fungus endemic to the eastern and central United States that causes **blastomycosis**. This infection most often affects patients who are immunosuppressed or immunocompromised but, unlike most other dimorphic fungal infections, it can cause disseminated disease even in immunocompetent individuals. Blastomycosis typically manifests as **pneumonia with extrapulmonary symptoms**, which can involve the **skin** (e.g., verrucous skin lesions and granulomatous nodules, as seen in this patient), **genitourinary system** (e.g., prostatitis), **central nervous system** (e.g., meningitis and brain abscesses), and **skeletal system** (e.g., osteolytic lesions).Patients who have pulmonary or extrapulmonary blastomycosis that does not affect the central nervous system can be treated with **oral azoles** (e.g., itraconazole). Severe infection, including cases in which the central nervous system is involved, should be treated with **amphotericin B**.""
",0
"""The preferred first-line treatment for MDD is a selective serotonin reuptake inhibitor (SSRI) such as sertraline. Response to the antidepressant is assessed **6–12 weeks after initiating treatment**. If the patient has **minimal response** to the initial therapy or experiences **significant adverse effects**, the **antidepressant should be replaced** with a different one by cross-tapering. The class of antidepressants that should be prescribed as a replacement depends on the type of depressive symptoms (e.g., hypersomnia vs. hyposomnia, hyperphagia vs. anorexia, weight gain vs. weight loss) and the side effects from the initial drug (e.g., SSRIs can cause drowsiness, anorgasmia, and decreased libido). This patient has lethargy, difficulty concentrating, and weight gain, and would therefore benefit from switching to **bupropion**, an atypical antidepressant that has a **stimulant effect** and is associated with **weight loss**. Bupropion also does not cause sexual dysfunction.If the patient has a partial response to the initial antidepressant with minimal adverse effects, then augmentation therapy with another medication (e.g., a different antidepressant, an atypical antipsychotic, lithium, liothyronine) or with psychotherapy should be considered. If the patient has a complete response to the initial antidepressant prescribed for the first onset of a major depressive episode, the drug is continued for another 6–12 months (continuation phase therapy) after which it can be gradually tapered off if the patient remains in remission. Therapy beyond this period (maintenance phase therapy) is considered for patients with a history of recurrent, long-lasting, and/or severe major depressive episodes.""
",0
"""In patients with **mild to moderate CTS**, nonoperative measures are appropriate for the initial management of symptoms. **Local corticosteroid therapy** (e.g., triamcinolone) and/or **immobilization of the wrist** with a padded, volar splint worn during the night are both first-line therapies. If symptoms persist or worsen despite nonoperative measures, surgical decompression of the median nerve should be considered.Diabetes mellitus and obesity, which are seen here, are risk factors for CTS.""
",0
"""Tamsulosin, an **α1-blocker**, decreases ureteral smooth muscle contractions, which can facilitate the passage of ureteral stones and reduce the use of pain medications. α1-blockers and **dihydropyridine calcium channel blockers** are the mainstays of **medical expulsion therapy**, which is the suggested treatment for **ureteral stones ≤ 10 mm** that are **uncomplicated** (e.g., in patients who are hemodynamically stable, have no signs of infection, and have no hydronephrosis). Uncomplicated stones < 5 mm typically pass spontaneously and do not require treatment. A urology consultation is necessary for patients with complicated stones (e.g., concomitant high-grade obstruction, urosepsis, impending acute kidney injury, intractable pain, vomiting) for discussion of noninvasive and surgical interventions.""
",0
"""**Surgical repair** is indicated for anal fissures with **persistent symptoms** that do not improve with > 8 weeks of conservative therapy. **Sphincterotomy** (e.g., lateral internal sphincterotomy) is the preferred surgical treatment in patients with a low risk of fecal incontinence. Surgical options for patients with a high risk of fecal incontinence (e.g., multiparous or older individuals) include anal advancement flap and fissurectomy. An **endoscopy** (e.g., rectosigmoid endoscopy) should be performed in all patients with anal fissures to exclude inflammatory bowel disease, prior to surgical treatment.Conservative therapy (e.g., dietary improvement, sitz baths, analgesic creams, topical vasodilators) is the first-line treatment because of the increased risk of fecal incontinence after surgery.""
",0
"""**Fluorescein angiography** (FA) is indicated as a next step to **confirm the diagnosis** of central retinal vein occlusion (CRVO), evaluate the severity of CRVO, and decide whether laser photocoagulation should be performed. While nonischemic CRVO is characterized by a markedly prolonged arteriovenous transit time on FA, FA in ischemic CRVO typically shows ≥ 10 disc areas of retinal nonperfusion, which predisposes to complications of neovascularization (i.e., rubeosis iridis, neovascular glaucoma, vitreous hemorrhage, retinal detachment). To **prevent neovascularization**, ischemic CRVO must be treated with **panretinal photocoagulation** and intravitreal injection of VEGF inhibitors and/or steroids. Further work-up includes optical coherence tomography (OCT), which helps to determine the extent of macular edema and monitor the response to treatment. CRVO has a **poor prognosis**: visual acuity only improves in a third of patients. Nonischemic CRVO usually does not require treatment.""
",0
"""Asymptomatic bacteriuria during pregnancy is associated with **maternal complications** (e.g., pyelonephritis, preeclampsia) and **fetal complications** (e.g., low birth weight, perinatal mortality due to preterm birth), and thus should always be managed with **antibiotic therapy**. Since up to one-third of patients have persistent bacteriuria after initial antibiotic therapy, **all patients require a follow-up urine culture** around one week after treatment to guide further management. Patients with a negative follow-up urine culture require no further testing for bacteriuria unless UTI symptoms develop. Women with persistent bacteriuria should receive another course of antibiotic therapy based on the follow-up culture results.""
",0
"""**Galactoceles** manifest as firm, nontender masses in the subareolar region that are commonly seen in women who are lactating. They frequently occur after the **cessation of breastfeeding**, as milk becomes stagnant and collects in the milk ducts. An ultrasound typically shows a **complex mass with variable echogenicity**, as the ratio of fat and water content inside the galactocele varies. Most galactoceles **resolve spontaneously** and patients are at no increased risk for breast cancer. Persistent symptomatic galactoceles may be managed with needle aspiration or surgical excision. A galactocele is not a contraindication to breastfeeding and mothers should be encouraged to continue breastfeeding, if possible.""
",0
"""Patients with IgA deficiency may develop **anti-IgA antibodies**. Any transfusion that contains even trace amounts of IgA (e.g., red blood cell transfusions) can cause an **anaphylactic transfusion reaction** in such patients. If transfusions are necessary, the patient should first be **screened for anti-IgA antibodies**, and transfusion should be prepared from another individual who is IgA\-deficient. If this is not possible and the patient has documented anti-IgA antibodies, **saline-washed transfusions** can be used. Selective IgA deficiency is the **most common primary immunodeficiency**. Recurrent sinopulmonary (mostly caused by encapsulated bacteria, such as _S. pneumoniae_ and _H. influenzae_) and gastrointestinal infections (caused by _Giardia lamblia_) are typical in patients with IgA deficiency because secretory IgA antibodies are a crucial part of the mucosal defense.""
",0
"""Acute appendicitis can be diagnosed based on history, physical examination, and laboratory studies, but **imaging** is recommended when the **diagnosis is uncertain** (e.g., in patients with a moderate likelihood of appendicitis). **CT scan of the abdomen with contrast** and **abdominal ultrasound** are the first-line imaging modalities for suspected appendicitis. Choice of modality is based on individual patient factors (e.g., risk of differential diagnoses of concern, comorbidities), available resources, specialist preference, and hospital policy. Expected CT findings in acute appendicitis include a distended and edematous appendix with periappendiceal fat stranding.Standard treatment consists of preoperative supportive care (e.g., fluid resuscitation, pain management, bowel rest) and empiric antibiotic therapy for acute appendicitis followed by appendectomy.""
",0
"""**Cystoscopy** is indicated in **any patient with gross hematuria** that is not explained by UTI (i.e., negative nitrites and leukocyte esterase on urine dipstick) or glomerular disease (i.e., no proteinuria). This procedure enables direct **visualization of the urethral and bladder mucosa** with possible **biopsy collection** and can reliably detect malignancy or other sources of bleeding. Cystoscopy should be **combined with** **CT urography** for evaluation of the entire urinary tract.Cystoscopy is also indicated in **men ≥ 40 years of age** and **women ≥ 50 years** of age with **microhematuria** as well as in younger patients with microhematuria who have risk factors for urinary tract malignancy (e.g., tobacco use, cyclophosphamide treatment, prolonged exposure to aniline dye).""
",0
"""The **superior mesenteric artery** (SMA) is the site of blood flow interruption in 90% of acute mesenteric ischemia cases. The SMA supplies the derivatives of the embryological midgut, including the small intestine (duodenum, jejunum, and ileum), ascending colon (right colic artery), and **first two-thirds of the transverse colon** (middle colic artery). The cecum and appendix are supplied by the ileocolic artery.""
",0
"""**Depot medroxyprogesterone acetate** (DMPA) is a highly effective long-acting contraceptive option for adult women of all ages who do not wish to become pregnant in the near future. The high progestin dose in DMPA injections typically leads to **lighter periods or amenorrhea**, which is a desirable side effect in this woman with dysmenorrhea, menorrhagia, and iron deficiency anemia. Moreover, DMPA is administered at **3-month intervals** instead of daily or pericoitally, which facilitates patient adherence. Finally, DMPA is a good alternative for women with contraindications to estrogen therapy (e.g., migraine with aura). Common adverse effects include breakthrough bleeding, a reversible reduction in bone mineral density, and a delay in return of fertility of up to 18 months after discontinuation.An appropriate alternative for this patient is a **progestin intrauterine device**, which is highly effective, long-acting (3–5 years), and often reduces menstrual flow and pain.""
",0
"""The presence of immunoglobulin bands (particularly **oligoclonal** **bands**) and **increased IgG production** in the **CSF** are highly sensitive, but nonspecific, findings that support the diagnosis of MS. Lumbar puncture is indicated for patients with suspected MS who have inconclusive clinical and MRI findings. The production of multiple, nonspecific clones of IgG within the CNS is a result of intrathecal inflammation.""
",0
"""A **shave biopsy** can **confirm the diagnosis** of anogenital warts and **evaluate for malignancy**, which is associated with high-risk human papillomavirus types. Findings that should raise concern for malignancy and are **indications for biopsy** include **immunosuppression** (e.g., HIV infection), **insufficient response to treatment**, and **atypical features** (e.g., induration, bleeding, pigmentation, ulceration), all of which are seen here. Evaluation with anoscopy should also be considered to evaluate for involvement within the anal canal.Recurrence and refractory disease are common in patients with anogenital warts, especially in individuals with immunosuppression. Treatments for anogenital warts include cytodestructive therapies (e.g., 5-fluorouracil), immune-mediated therapies (e.g., imiquimod), and surgical therapies (e.g., cryoablation, excision).""
",0
"""Contrast-enhanced **CT angiography** (CTA) is the definitive **diagnostic test of choice** for aortic dissection in **hemodynamically stable patients** because of its high sensitivity and specificity, the speed and ease with which it can be conducted, and its widespread availability. A **false lumen** detected on imaging is consistent with aortic dissection. Further, nonspecific findings of aortic dissection in this patient include an elevated D-dimer level due to clot formation in the lumen and pleural effusion on chest x-ray. In this woman, CTA can also be used to rule out pulmonary embolism (which can lead to nonspecific symptoms and a high D-dimer level) and acute aortic occlusion (which can cause leg paresthesia and decreased femoral pulse).For hemodynamically unstable patients or patients with contraindications to contrast agents (e.g., renal insufficiency), transesophageal echocardiography should be performed instead of CTA.""
",0
"""**Oxytocin induces uterine contraction** and should be routinely administered to all women in the third stage of labor (active management of the third stage of labor) to reduce the risk of developing PPH. In patients with PPH and suspected uterine atony, the **first-line therapy** is to administer additional IV oxytocin along with **bimanual uterine massage,** followed by other uterotonic agents (e.g., intramuscular methylergonovine, sublingual/intracavitary misoprostol) and tranexamic acid. When initial therapies fail to stop the bleeding, bleeding disorders (e.g., disseminated intravascular coagulation, hyperfibrinolysis) should be excluded. Surgical interventions, such as placement of uterine compression sutures or hysterectomy, become necessary if conservative therapy shows no effect within 30 minutes.Uterine atony is the most common cause of PPH. This patient's history of multiparity, polyhydramnios, and chorioamnionitis are known risk factors for uterine atony.""
",0
"""Children with heat exhaustion should **stop physical activities**, be moved to a **cooler environment**, and be given a **cold drink** (water, salt-containing drinks, flavored sports drinks); any **excess clothing should also be removed**. Patients usually recover within 30 minutes of treatment, and no additional care is required.A minority of patients do not recover and/or develop heatstroke, which manifests with a significantly higher core body temperature > 40°C (104°F), moderate to severe CNS symptoms (e.g., altered mental status, nausea, vomiting, delirium, hallucinations, seizures, ataxia), and/or end-organ dysfunction (e.g., rhabdomyolysis, disseminated intravascular coagulation, kidney injury, cerebral edema). These patients require immediate hospital evaluation to ensure adequate management of ABCs (airway, breathing, and circulation), rapid cooling (e.g., evaporative cooling, cooling blankets, intravenous fluid administration), and treatment of end-organ dysfunction.""
",0
"""**Tarsal tunnel syndrome** develops as a result of tibial nerve compression by the flexor retinaculum of the foot at the medial ankle, which is most commonly due to **previous ankle trauma** (e.g., fracture, sprain). Patients typically present with symptoms of tibial nerve compression, such as **neuropathic** **pain** and **paresthesias** **of the heel, sole of the foot**, and **toes**, which usually worsen at night or after prolonged standing. Neurologic examination may show a **positive Tinel sign** when the area behind the medial malleolus is tapped, pain upon foot dorsiflexion with eversion, and diminished sensation on the plantar area of the foot. Muscle atrophy, contractures, and strength deficits may also develop during the later stages of the disease.The diagnosis is usually clinical, although a number of diagnostic tests (e.g., nerve conduction studies, electromyography, plain x-ray of the ankle) can be used to support the diagnosis. The initial management is conservative and includes rest, NSAIDs, physiotherapy, and use of orthotic shoes. In patients with refractory symptoms, corticosteroid injections may be considered. Surgery can be performed in patients who do not sufficiently respond to other treatments and have documented entrapment of the tibial nerve.""
",0
"""Post-ERCP pancreatitis is managed similarly to any other cause of acute pancreatitis, with **supportive care** that includes **pain control.** Adequate pain control not only improves the patient's overall well-being but also decreases the risk of hemodynamic instability, which is exacerbated by intense pain. A stepwise approach to managing pain (e.g., WHO analgesic ladder) is appropriate, although intravenous opioids (e.g., fentanyl, hydromorphone), often delivered using a patient-controlled analgesia pump, are typically required to achieve adequate pain control in patients with acute pancreatitis. Although opioids are known to cause sphincter of Oddi dysfunction, there is no evidence showing that opioids aggravate pancreatitis or worsen clinical outcomes.Other components of supportive care for acute pancreatitis include **fluid and** **electrolyte repletion**, **antiemetic therapy**, and **nutritional support**. Oral feeding may be started as soon as tolerated (e.g., once the patient has stopped vomiting, both nausea and pain have subsided, and there are no signs of ileus), ideally within 24 hours.""
",0
"""A **productive cough**, **constitutional symptoms**, and chest x-ray findings suggestive of a **Ghon complex** (hilar lymphadenopathy and a pulmonary lesion) in a patient **living in crowded conditions** (prison) are strongly suggestive of pulmonary tuberculosis (TB). The lack of improvement of this patient's respiratory symptoms with antibiotic therapy should further raise suspicion for this condition. Pulmonary TB is often accompanied by tuberculous pleurisy, which manifests with chest pain and pleural effusion, as seen in this patient. The patient's chest x-ray findings are consistent with **primary tuberculosis**, which commonly affects the **middle and lower pulmonary lobes**. In contrast to primary TB, reactivation TB most commonly affects the upper pulmonary lobes and manifests with multiple cavitary lesions with calcifications and consolidations.In patients with HIV, reactivated pulmonary TB can also manifest in the lower lobes. The analysis of sputum specimens via culture, microscopy, and/or PCR is the easiest and least invasive way to confirm suspected active pulmonary TB.""
",0
"""**Breast engorgement** typically manifests with **bilateral breast tenderness**, **firmness**, and **fullness** in **absence of fever**. Primary breast engorgement is due to increased milk production postpartum and typically occurs 3–5 days after delivery, whereas secondary engorgement is caused by insufficient demand for breast milk (e.g., due to poor latching by the neonate) typically at a later point of the postpartum period. Areola involvement can additionally interfere with breastfeeding and may worsen engorgement.Treatment consists of frequent breastfeeding with optimal nursing techniques, warm compresses prior to breastfeeding in order to facilitate draining, cold compresses between breastfeeds to decrease milk production, and NSAIDs to reduce breast pain. A breast pump can also be used to drain the milk and reduce tension within the breast. If left untreated, prolonged breast engorgement can lead to mastitis due to milk stasis.""
",0
"""**Tyrosinase** is a copper\-containing enzyme in melanocytes that **produces melanin from dihydroxyphenylalanine** (DOPA), which is derived from tyrosine by the action of tyrosine hydroxylase or tyrosinase itself. Tyrosinase is encoded by the _TYR_ gene on chromosome 11; a defect in this gene is responsible for **oculocutaneous albinism type 1** (OCA1), which manifests as **hypopigmentation** of the hair, skin, and irides with a **normal density of melanocytes** on skin biopsy, as seen here. The neurological and physical development of infants with OCA1 is similar to that of normal infants, but they have an increased risk of skin cancer and visual abnormalities and therefore need to undergo skin and eye screenings periodically.""
",0
"""**Hypertrophic pyloric stenosis**, which most often occurs in the first 3–6 weeks of life, is characterized by **hypertrophy** and **hyperplasia** of the **pyloric sphincter**. Male infants are more commonly affected. **Projectile**, **nonbilious vomiting** is the most common finding. Abdominal ultrasound is used to confirm the diagnosis and usually shows an elongated and thickened pylorus. The treatment of choice in patients with hypertrophic pyloric stenosis is **Ramstedt pyloromyotomy**, in which a longitudinal muscle-splitting incision is made in the hypertrophic sphincter, without injury to the mucosa.""
",0
"""**Corticosteroid therapy** (e.g., with prednisone) is the **treatment of choice** for patients presenting with an acute lupus exacerbation. The dose and duration of treatment should be adapted to the severity of the flare. In patients with mild to severe symptoms but no vital-organ involvement (i.e., patients with constitutional, hematologic, cutaneous, or musculoskeletal manifestations) as seen here, a short course of prednisone usually suffices. In severe cases with vital-organ involvement (e.g., patients with renal, pulmonary, or cardiac manifestations), high-dose corticoid therapy and additional immunosuppressants (such as mycophenolate, azathioprine, or cyclophosphamide) may be required.""
",0
"""**Emergency endoscopic removal** is necessary for all **ingested batteries** that become **lodged in the esophagus**. Because alkali material leaking from the battery may cause severe **chemical burns** 2 hours after ingestion, removal is necessary regardless of whether the patient is symptomatic or not. Removal should not be delayed, even if the patient has eaten. Endoscopic removal allows visualization and assessment of any tissue damage. The position of the negative pole of the battery should also be assessed during endoscopy. The negative pole causes the most severe necrotic injury. Possible complications of a mucosal injury include **tracheal stenosis**, tracheomalacia, fistula, perforation, and mediastinitis.""
",0
"""**Fetal scalp electrode monitoring** (FSE monitoring) is an invasive (or internal) form of intrapartum fetal heart rate (FHR) monitoring that is typically used in patients whose **external FHR monitoring poses technical difficulties** (e.g., patients with polyhydramnios, uterine leiomyomas, multiple gestation, and/or obesity). FSE monitoring is only performed in patients whose **membranes have already ruptured**, either spontaneously or via amniotomy. Contraindications for the procedure include active maternal infections (e.g., genital herpes, HIV) and uncertain fetal presentation.""
",0
"""**Emergency revascularization** is the most important step in the management of patients with acute STEMI because it restores the patency of the occluded coronary artery, limiting a further increase in the size of the infarction. **Percutaneous transluminal coronary angioplasty** (PCTA) is the preferred method of revascularization. Since early reperfusion is associated with improved clinical outcomes, **door-to-balloon time** should be **< 90 minutes**. Fibrinolytic therapy may be considered if PCTA fails or cannot be performed within 120 minutes of the patient arriving at the hospital.Oral dual antiplatelet therapy (P2Y12 receptor inhibitor and aspirin) and intravenous anticoagulation therapy (heparin or bivalirudin) are also indicated for patients with STEMI and may be initiated during or prior to transportation to the cardiac catheterization laboratory, but definitive treatment should not be delayed. Beta-blocker therapy is associated with improved outcomes for patients and must be initiated within the first 24 hours of admission unless there are contraindications. Patients should also be started on high-intensity statin therapy regardless of baseline cholesterol levels.""
",0
"""Most cases of EDH are traumatic, resulting from a **head injury** that leads to **rupture of the middle meningeal artery**, which lies in close proximity to the skull and dura mater. Patients with EDH typically present with an **initial loss of consciousness** immediately after trauma, as seen in this patient. This might be followed by a **lucid interval** in which the patient regains consciousness before a **rapid neurological decline** and onset of symptoms caused by increased intracranial pressure due to hematoma expansion, including contralateral focal neurologic deficits (e.g., contralateral hemiparesis), pupillary abnormalities (e.g., anisocoria with ipsilateral mydriasis, fixed dilated pupils), and signs of increased intracranial pressure (e.g., altered mental status, vomiting).EDH and traumatic acute subdural hematoma have similar clinical manifestations and are indistinguishable without neuroimaging. However, treatment is often the same for both (i.e., surgical decompression).""
",0
"""**Avulsion of a permanent tooth** is a dental emergency. The tooth should be **manually replanted** in the socket **as soon as possible** by the **first capable individual** (e.g., parent) and the patient taken to a dentist or primary care provider. The integrity and viability of the PDL cells decrease with time spent out of the socket, so successful reimplantation becomes progressively less likely. The tooth should be handled by the crown to avoid injury to the PDL, any debris removed by **rinsing the tooth** with tap water or saline, and the tooth reimplanted and held in place. The tooth must not be scrubbed or sterilized as these procedures damage the PDL. If immediate reimplantation is not possible, the tooth should be stored in an appropriate storage medium (e.g., Hank's Balanced Salt Solution) to prolong the viability of the PDL cells; other viable options for storage include **cold milk** and the **patient's own saliva**. The tooth should not be stored in tap water because the low osmolality of the water leads to the rupture of the PDL cells.""
",0
"""Physicians should address any **concerns about substance use disorders directly** with patients in an **open** and **collaborative** manner. The discussion should include **screening questions** (e.g., use of other substances, functional status, neglected activities, withdrawal symptoms), a conversation about the **risks** of opioid use disorder, and a **safe plan** for future pain management (e.g., prioritization of non-opioid analgesics).""
",0
"""**Conservative treatment** with a **simple shoulder sling** for **4–6 weeks** is the treatment of choice for nondisplaced midshaft fractures of the clavicle because these fractures typically heal very well without significant intervention. After 2–4 weeks, **physiotherapy** should be initiated. Excessively shortened or displaced fractures require surgery.""
",0
"""Developmental milestones are based on the mean age at which children can perform a particular task. **Individual differences** in the age at which some developmental milestones are achieved are normal. The mean age at which infants attain the ability to **prop themselves up with their hands** while prone is **6 months**. Therefore, the mother of these 4-month-old twins should be reassured, while the children should be reevaluated during the next well-child visit at 6 months of age. A developmental delay should be suspected if a particular milestone does not occur by the expected age.""
",0
"""When parents refuse or are hesitant to vaccinate their child, the situation is an ethically challenging one for physicians. In this scenario, the most appropriate initial approach by the physician is to **show empathy** and **address** the **parents' concerns** regarding vaccination by practicing **reflective listening**. Asking **open-ended questions** will facilitate discussion and help the physician **explore** the **root cause** behind vaccination hesitancy. The physician should then **provide reliable information** on the risks and benefits of vaccination and attempt to address and **correct misconceptions** to ensure that an informed decision can be made. If an agreement is not reached, the topic should be revisited on subsequent visits.""
",0
"""This patient's x-ray findings in conjunction with **shortness of breath**, dry cough, and constitutional symptoms (e.g., malaise) strongly suggest **sarcoidosis**. This condition most commonly affects the lungs; however, sarcoidosis is a multisystem disorder that can manifest in many other organs. Extrapulmonary manifestations include **anterior uveitis** (suggested by this patient's photophobia and ciliary injections), which occurs in approx. 25% of patients. The triad of **symmetric arthritis** (which is often migratory), **erythema nodosum**, and **bilateral hilar lymphadenopathy** is referred to as **Lofgren syndrome**, which is a form of acute sarcoidosis. Acute sarcoidosis is usually self-limited, resolving within approx. 2 years, and rarely progresses to chronic sarcoidosis.Incidence is highest among **women** and **Black individuals**.""
",0
"""This patient's **nonfluent**, **telegraphic speech** pattern with constant repetition of one word, in combination with **preserved comprehension** of simple sentences and commands, is characteristic of Broca aphasia (**expressive aphasia**). An ischemic stroke involving area D, the **Broca area**, in the **dominant** (usually left) **hemisphere** results in expressive aphasia. Affected individuals typically appear frustrated by their speech deficits. Language comprehension is relatively intact as long as the Wernicke area in the temporal lobe is unaffected, although there may be difficulties understanding grammatically complex speech. Broca aphasia due to cerebral infarction may occur as an isolated finding or can be accompanied by contralateral, brachiofacial sensorimotor hemiparesis.Taking into account this patient's cardiovascular risk factors (hypertension, hyperlipidemia, and type 2 diabetes mellitus), his symptoms are likely the result of an acute ischemic stroke. This patient's tall stature could result from underlying homocystinuria, which predisposes to thromboses and atherosclerosis, and subsequent stroke. However, he lacks other features of homocystinuria, which include osteoporosis, lens dislocation, and a Marfanoid habitus with long, thin extremities.""
",0
"""UIA has a high incidence of false negatives as it may not reliably identify synthetic (e.g., fentanyl) and semisynthetic opioids (e.g., hydrocodone), and cross-reactivity with other medications and foods can cause false positive results (e.g., sertraline for benzodiazepines, poppy seeds for opioids). Therefore, **unexpected results** should be **discussed with the patient** to find possible explanations before drawing presumptive conclusions about treatment nonadherence, recreational substance use, or drug diversion and before making any therapeutic decisions. Results may also be discussed with laboratory personnel who can aid with interpretation. If no explanation is found, **confirmatory testing** with urine chromatography is necessary to reliably detect and quantify concentrations of specific drugs and their metabolites.""
",0
"""This patient has likely become hypercapnic from poor ventilation, resulting in **altered mental status** (lethargy) and inability to protect his airway. He requires **intubation** **with** **mechanical ventilation** to prevent respiratory arrest and/or hypoxic insult. Intubation **should not be delayed** for additional pharmacologic therapies.""
",0
"""Preceded by an episode of flu-like symptoms, this patient's history of chest pain that increases with respiration and decreases while sitting up is suggestive of **acute pericarditis**. This patient most likely has **cardiac tamponade** as a complication of acute pericarditis. Cardiac tamponade can occur if increased amounts of **inflammatory fluid** are secreted into the **pericardial space**, compressing the cardiac chambers. This leads to decreased ventricular diastolic filling and decreased cardiac output. Other common causes of cardiac tamponade include aortic dissection and chest trauma.Hemodynamically unstable patients should be treated with ultrasound\-guided pericardiocentesis or surgical drainage in order to decompress the pericardium.""
",0
"""Increasing the awareness of asthma among this patient's close peers is likely to strengthen her adherence to therapy. With the onset of adolescence, relations with peers become a critical factor in treatment adherence in individuals with **chronic illnesses** (e.g., asthma, type 1 diabetes mellitus, epilepsy). The feeling of “not being normal,” a general desire for freedom and independence from adults, as well as **fear of stigmatization** due to disease increase the risk of nonadherence. Therefore, conveying social **acceptance of the illness through peers** (e.g., by teaching classmates about the illness, encouraging adolescents to take medication in front of peers, peer-to-peer online health communities) is an effective behavioral intervention to **improve treatment adherence in adolescents**.""
",0
"""**Impaired reabsorption at the proximal convoluted tubule** causes **Fanconi syndrome**. Poor reabsorption of bicarbonate, sodium, potassium, glucose, phosphate, and amino acids results in laboratory findings consistent with **type 2 renal tubular acidosis** (e.g., decreased serum HCO<sub>3</sub><sup>-</sup> concentration, hyperchloremic metabolic acidosis, hyponatremia, hypokalemia) as well as the clinical symptoms of polyuria, dehydration, **glucosuria**, fatigue, and failure to thrive (due to **aminoaciduria** and **phosphaturia**). Fanconi syndrome can be acquired or inherited. Etiologies of acquired Fanconi syndrome include lead poisoning (as seen in this patient), certain drugs (e.g., aminoglycosides, cisplatin, tetracyclines), and multiple myeloma. Hereditary causes of Fanconi syndrome include Wilson disease, tyrosinemia, and Von Gierke disease.""
",0
"""**Observation** is the preferred management option for patients with a **small** (**≤ 3 cm**), **asymptomatic** Bartholin gland cyst. Warm compresses or **sitz baths** may be used to promote rupture and drainage of a cyst. Larger Bartholin gland cysts (> 3 cm) or **symptomatic cysts** with abscess formation should be managed with **incision and drainage**, followed by marsupialization or placement of a Word catheter. A biopsy of the mass should be performed if a patient has risk factors (e.g., age > 40 years, history of labial malignancy) or features suggestive of malignancy (e.g., solid component within the cyst, no response to treatment).""
",0
"""In individuals with cirrhosis and portal hypertension, venous drainage of the spleen is decreased, resulting in congestive splenomegaly and **hypersplenism**. Pooling of blood in the enlarged spleen leads to **increased** **platelet sequestration** and premature destruction, and consequently, thrombocytopenia. Decreased thrombopoietin production in the cirrhotic liver further contributes to thrombocytopenia. Anemia is also a common finding in chronic liver disease and has multiple causes (e.g., hepcidin deficiency leading to decreased iron absorption, folic acid deficiency due to heavy alcohol use, decreased erythrocyte lifespan due to acanthocyte formation and hypersplenism).""
",0
"""**Dysphagia** and **heartburn refractory to proton pump inhibitors** in a patient with a **history of atopy** (allergic rhinitis, asthma) suggest **eosinophilic esophagitis** (EoE). In addition, the findings of trachealization of the esophagus and erythematous longitudinal furrows on upper endoscopy are consistent with EoE. Individuals with EoE may also present with food impaction, reflux, and vomiting. An increased number of eosinophils (≥ 15 eosinophils/HPF) in esophageal biopsy samples confirms the diagnosis. Initial treatment of EoE includes avoidance of food triggers, topical glucocorticoids (e.g., PO fluticasone PO budesonide), and mechanical dilation in the setting of esophageal stricture.""
",0
